"pair","duet","Sex","temp.name","noterate","bandwidth","b"
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1,7629.38566666667,32
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1,7480.91633333333,33
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1,7125.57266666667,34
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1.33333333333333,7209.73275,35
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1,6863.74066666667,36
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1.33333333333333,6915.17175,37
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1,6807.63366666667,38
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1.33333333333333,6662.691,39
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1.33333333333333,7083.49225,40
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1.33333333333333,7027.385,41
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1,7178.07033333333,42
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",1,7457.456,43
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",0.666666666666667,7607.895,44
"Pair8","TATali-default-2018-08-30_05-10.BoutA","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutA.txt",0.666666666666667,7575.658,45
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",0.666666666666667,6189.474,1
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",0.333333333333333,6705.263,2
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7495.06575,3
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7559.53925,4
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7543.421,5
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7629.38633333333,6
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7411.68466666667,7
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7237.786,8
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7378.0535,9
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7293.89325,10
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7237.787,11
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,6929.1985,12
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7027.385,13
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7125.57225,14
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7013.35833333333,15
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7106.86966666667,16
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,6915.17175,17
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7265.8395,18
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7083.4925,19
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,6859.06475,20
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.66666666666667,7069.4658,21
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7041.412,22
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,6873.09125,23
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.66666666666667,7192.901,24
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.66666666666667,7204.1224,25
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7181.67933333333,26
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7417.26266666667,27
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,6994.65666666667,28
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",0.666666666666667,7153.626,29
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,6971.27875,30
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7139.59925,31
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7013.35875,32
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,6845.03775,33
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,6971.279,34
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7279.866,35
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7736.842,36
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7758.333,37
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",0.666666666666667,7865.7895,38
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7801.31566666667,39
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7844.29833333333,40
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7543.42066666667,41
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7478.94725,42
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7591.77625,43
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7371.49133333333,44
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,8016.228,45
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7656.25,46
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7457.456,47
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1.33333333333333,7414.474,48
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",0.333333333333333,7801.316,49
"Pair8","TATali-default-2018-08-30_05-10.BoutB","M","/Users/denaclink/Desktop/RStudio Projects/Tariser-linguistic-laws/UpdatedTarsierSelectionTables//ARBIMON/TA Tali/default-2018-08-30_05-10/TATali-default-2018-08-30_05-10.BoutB.txt",1,7242.544,50
